_id,customer_id,timestamp,action,device,ip_address,location,browser_details,session_duration,page_views
67aaf01dfd431fecde4a0e94,5,2021-12-09T12:49:50,Early Repayment,Tablet,77.21.219.150,"North Nicole, Arkansas, Benin",Firefox 110.0,151,13
67aaf01dfd431fecde4a0e95,441,2021-10-25T20:32:19,Logout,Desktop,143.155.75.29,"Lake Davidburgh, New Jersey, Monaco",Chrome 113.0.5678.0,1157,16
67aaf01dfd431fecde4a0e96,331,2021-06-02T12:30:39,Login,Tablet,217.100.5.122,"East Rita, Connecticut, American Samoa",Safari 15.1,619,4
67aaf01dfd431fecde4a0e97,234,2024-05-14T08:10:46,Login,Tablet,40.156.219.57,"Dennisside, Ohio, Japan",Chrome 113.0.5678.0,1075,2
67aaf01dfd431fecde4a0e98,178,2023-03-18T01:20:29,Early Repayment,Mobile,16.9.57.188,"West Kimberly, Illinois, Russian Federation",Edge 113.0,500,13
67aaf01dfd431fecde4a0e99,935,2024-02-06T22:15:51,Missed Payment,Desktop,169.93.199.59,"New Katherineville, Florida, Dominican Republic",Firefox 110.0,80,18
67aaf01dfd431fecde4a0e9a,911,2020-04-01T02:11:48,Profile Update,Tablet,196.239.183.188,"Barkerbury, Arizona, Chile",Safari 15.1,51,10
67aaf01dfd431fecde4a0e9b,625,2023-12-14T05:02:07,Profile Update,Desktop,35.253.231.114,"South Adam, Alaska, Mayotte",Chrome 113.0.5678.0,1109,13
67aaf01dfd431fecde4a0e9c,310,2021-06-19T02:43:58,Missed Payment,Desktop,106.213.128.3,"Lake Mark, Arkansas, United Kingdom",Chrome 113.0.5678.0,1155,3
67aaf01dfd431fecde4a0e9d,374,2022-05-22T05:10:13,Early Repayment,Mobile,166.114.188.227,"West Lisamouth, Arkansas, Nepal",Firefox 110.0,71,12
67aaf01dfd431fecde4a0e9e,828,2021-04-28T03:49:58,Early Repayment,Desktop,78.223.7.244,"North Melissahaven, Washington, Armenia",Safari 15.1,1155,12
67aaf01dfd431fecde4a0e9f,109,2024-07-22T19:09:43,Login,Tablet,196.222.222.13,"North Jaredview, Nevada, Korea",Chrome 113.0.5678.0,720,8
67aaf01dfd431fecde4a0ea0,447,2023-02-19T03:14:14,Profile Update,Desktop,207.96.163.199,"Hollyton, Illinois, Lebanon",Firefox 110.0,765,15
67aaf01dfd431fecde4a0ea1,411,2022-04-21T11:43:47,Logout,Mobile,20.5.227.29,"Charlesview, Alabama, Algeria",Chrome 113.0.5678.0,1168,16
67aaf01dfd431fecde4a0ea2,329,2022-06-07T19:06:49,Early Repayment,Desktop,120.143.159.92,"Stevenbury, Alaska, Bhutan",Edge 113.0,57,10
67aaf01dfd431fecde4a0ea3,157,2024-08-26T15:36:35,Early Repayment,Tablet,174.242.194.23,"West Karen, Ohio, Dominican Republic",Safari 15.1,1049,2
67aaf01dfd431fecde4a0ea4,508,2021-10-18T09:50:22,Early Repayment,Desktop,222.136.127.196,"Walkerberg, Kansas, Myanmar",Firefox 110.0,867,14
67aaf01dfd431fecde4a0ea5,359,2024-11-03T17:55:56,Logout,Tablet,83.85.116.10,"Port Markberg, Maryland, Vanuatu",Safari 15.1,632,19
67aaf01dfd431fecde4a0ea6,799,2022-01-31T00:42:21,Early Repayment,Mobile,183.167.17.83,"Lake Bailey, Illinois, Tunisia",Edge 113.0,356,14
67aaf01dfd431fecde4a0ea7,590,2023-01-08T01:01:47,Missed Payment,Mobile,45.253.185.227,"North Josephfort, Hawaii, Anguilla",Chrome 113.0.5678.0,1025,17
67aaf01dfd431fecde4a0ea8,108,2020-02-25T17:19:13,Early Repayment,Mobile,188.161.235.135,"South Joshuaport, New Mexico, Bangladesh",Chrome 113.0.5678.0,1188,2
67aaf01dfd431fecde4a0ea9,810,2024-06-22T02:10:05,Logout,Desktop,204.155.115.64,"Lake Sarah, Georgia, Oman",Firefox 110.0,640,18
67aaf01dfd431fecde4a0eaa,234,2021-12-01T08:45:58,Missed Payment,Desktop,188.15.162.102,"Mooretown, Arizona, Aruba",Edge 113.0,777,9
67aaf01dfd431fecde4a0eab,467,2024-10-07T00:22:45,Profile Update,Tablet,74.129.118.58,"East Ryanhaven, South Dakota, Greece",Edge 113.0,313,11
67aaf01dfd431fecde4a0eac,263,2022-11-30T08:23:50,Profile Update,Desktop,130.225.157.88,"Jessicafort, Kansas, South Africa",Chrome 113.0.5678.0,820,6
67aaf01dfd431fecde4a0ead,644,2020-05-06T12:43:26,Missed Payment,Tablet,30.113.174.96,"Greentown, Indiana, Isle of Man",Safari 15.1,1134,3
67aaf01dfd431fecde4a0eae,477,2020-01-08T16:17:42,Missed Payment,Tablet,205.103.57.2,"West Sherryfort, Maryland, Jamaica",Firefox 110.0,943,10
67aaf01dfd431fecde4a0eaf,115,2024-08-06T15:38:21,Logout,Mobile,215.81.21.116,"Lake Peggy, South Dakota, Nepal",Safari 15.1,847,20
67aaf01dfd431fecde4a0eb0,878,2023-08-29T01:51:19,Profile Update,Tablet,28.151.230.164,"Lake Stevenberg, Illinois, Oman",Safari 15.1,1164,20
67aaf01dfd431fecde4a0eb1,497,2020-08-23T07:15:58,Logout,Mobile,161.96.22.121,"East Victoria, Iowa, Saint Kitts and Nevis",Firefox 110.0,1084,17
67aaf01dfd431fecde4a0eb2,738,2020-10-27T21:08:25,Profile Update,Tablet,64.40.80.212,"East Andrea, Nebraska, Taiwan",Firefox 110.0,780,5
67aaf01dfd431fecde4a0eb3,21,2022-10-06T06:04:04,Early Repayment,Tablet,173.54.26.234,"North Hollyton, Kansas, Panama",Chrome 113.0.5678.0,712,2
67aaf01dfd431fecde4a0eb4,997,2023-07-28T20:30:55,Profile Update,Tablet,92.25.205.184,"New Jasonfort, Arizona, Timor-Leste",Chrome 113.0.5678.0,430,1
67aaf01dfd431fecde4a0eb5,987,2022-01-23T22:19:51,Early Repayment,Desktop,128.46.36.151,"North Taylor, Connecticut, Netherlands",Chrome 113.0.5678.0,815,8
67aaf01dfd431fecde4a0eb6,947,2024-09-12T18:21:09,Logout,Tablet,79.15.133.72,"Lake Jenniferport, Wisconsin, French Polynesia",Safari 15.1,705,14
67aaf01dfd431fecde4a0eb7,368,2023-07-02T16:47:38,Logout,Mobile,157.94.178.192,"South Cherylburgh, Oklahoma, Niue",Safari 15.1,252,6
67aaf01dfd431fecde4a0eb8,666,2021-01-21T21:33:15,Login,Tablet,151.213.249.76,"Lake Courtneymouth, Georgia, San Marino",Safari 15.1,383,6
67aaf01dfd431fecde4a0eb9,816,2020-03-29T06:00:28,Early Repayment,Desktop,135.231.171.117,"Josephton, North Carolina, Mexico",Chrome 113.0.5678.0,1121,13
67aaf01dfd431fecde4a0eba,80,2024-06-19T08:46:33,Missed Payment,Mobile,105.103.10.187,"Lake Dalechester, Wisconsin, Bosnia and Herzegovina",Safari 15.1,917,13
67aaf01dfd431fecde4a0ebb,166,2020-08-08T12:36:33,Profile Update,Tablet,177.167.199.67,"Douglasberg, Rhode Island, Gabon",Firefox 110.0,1031,14
67aaf01dfd431fecde4a0ebc,526,2020-07-13T15:54:51,Profile Update,Tablet,73.157.197.167,"Wellsmouth, Wisconsin, Martinique",Firefox 110.0,264,5
67aaf01dfd431fecde4a0ebd,988,2022-12-23T05:02:08,Early Repayment,Tablet,83.249.248.59,"New Scottland, North Carolina, Cocos (Keeling) Islands",Edge 113.0,765,5
67aaf01dfd431fecde4a0ebe,708,2020-10-06T22:12:14,Missed Payment,Tablet,101.128.94.178,"West Maryfurt, Utah, Niger",Edge 113.0,33,6
67aaf01dfd431fecde4a0ebf,144,2022-12-29T12:30:50,Profile Update,Desktop,102.193.183.43,"Robertshire, New Hampshire, Mayotte",Chrome 113.0.5678.0,580,10
67aaf01dfd431fecde4a0ec0,231,2024-06-16T19:28:18,Logout,Mobile,62.106.214.87,"Port Amanda, Wisconsin, Faroe Islands",Safari 15.1,813,1
67aaf01dfd431fecde4a0ec1,126,2021-08-26T09:49:16,Early Repayment,Mobile,115.66.106.134,"Chambersburgh, California, Bouvet Island (Bouvetoya)",Chrome 113.0.5678.0,571,20
67aaf01dfd431fecde4a0ec2,861,2022-09-20T09:24:50,Logout,Tablet,97.74.125.28,"Marthaborough, Idaho, Rwanda",Safari 15.1,788,3
67aaf01dfd431fecde4a0ec3,53,2022-04-05T14:52:15,Login,Mobile,77.25.162.113,"New Stacyborough, Louisiana, Pitcairn Islands",Edge 113.0,501,7
67aaf01dfd431fecde4a0ec4,519,2020-11-08T12:19:17,Profile Update,Desktop,135.45.98.88,"Rebekahfort, Texas, Estonia",Firefox 110.0,245,16
67aaf01dfd431fecde4a0ec5,461,2024-09-27T18:51:47,Early Repayment,Mobile,195.130.50.136,"Chambersbury, Kansas, Korea",Safari 15.1,132,15
67aaf01dfd431fecde4a0ec6,929,2020-01-11T00:25:42,Logout,Mobile,116.23.152.101,"North Autumnfort, Virginia, Philippines",Firefox 110.0,544,19
67aaf01dfd431fecde4a0ec7,550,2022-04-04T05:24:00,Profile Update,Desktop,24.238.17.250,"East Tracyfort, Hawaii, Togo",Safari 15.1,54,2
67aaf01dfd431fecde4a0ec8,651,2024-03-01T10:56:52,Early Repayment,Mobile,209.17.37.156,"East Johnhaven, Alaska, Guatemala",Edge 113.0,127,1
67aaf01dfd431fecde4a0ec9,373,2022-03-10T10:21:51,Login,Mobile,115.80.190.201,"West Jeffrey, Connecticut, Botswana",Edge 113.0,673,8
67aaf01dfd431fecde4a0eca,145,2022-05-03T16:22:51,Profile Update,Tablet,23.34.110.247,"Moraburgh, New Jersey, Brazil",Firefox 110.0,65,19
67aaf01dfd431fecde4a0ecb,130,2023-12-08T05:22:49,Missed Payment,Mobile,64.27.75.154,"Summermouth, Illinois, Antigua and Barbuda",Firefox 110.0,1194,17
67aaf01dfd431fecde4a0ecc,371,2024-02-09T02:25:36,Early Repayment,Mobile,83.102.35.43,"Ronaldmouth, Rhode Island, Germany",Chrome 113.0.5678.0,536,5
67aaf01dfd431fecde4a0ecd,392,2023-02-18T19:38:47,Early Repayment,Desktop,223.35.90.196,"East Julieborough, North Carolina, France",Safari 15.1,67,10
67aaf01dfd431fecde4a0ece,806,2022-01-14T15:09:34,Profile Update,Mobile,136.187.57.172,"Mullinsmouth, Ohio, Qatar",Safari 15.1,560,14
67aaf01dfd431fecde4a0ecf,963,2024-06-11T03:03:38,Login,Mobile,46.183.85.164,"Christopherburgh, Alabama, Uganda",Firefox 110.0,203,7
67aaf01dfd431fecde4a0ed0,6,2024-01-03T16:37:02,Logout,Desktop,129.180.210.163,"Natalieland, Wyoming, Kenya",Firefox 110.0,110,18
67aaf01dfd431fecde4a0ed1,408,2020-05-19T15:28:13,Login,Desktop,150.52.239.12,"Lake Jessicatown, Ohio, Bulgaria",Edge 113.0,402,9
67aaf01dfd431fecde4a0ed2,471,2021-10-23T07:17:38,Logout,Mobile,201.33.73.65,"South Devinberg, Oklahoma, Taiwan",Safari 15.1,387,20
67aaf01dfd431fecde4a0ed3,461,2021-08-31T01:21:44,Missed Payment,Tablet,12.9.86.53,"Port Deanna, Hawaii, Tokelau",Chrome 113.0.5678.0,668,3
67aaf01dfd431fecde4a0ed4,973,2024-04-27T05:26:25,Login,Mobile,199.249.221.229,"Tammyland, Virginia, Venezuela",Edge 113.0,171,13
67aaf01dfd431fecde4a0ed5,279,2022-01-26T12:49:17,Early Repayment,Mobile,12.178.237.40,"Atkinsonton, Minnesota, Northern Mariana Islands",Firefox 110.0,188,3
67aaf01dfd431fecde4a0ed6,890,2022-04-13T10:34:47,Logout,Mobile,83.233.55.86,"Gaineschester, Indiana, Mali",Firefox 110.0,715,13
67aaf01dfd431fecde4a0ed7,782,2023-09-21T23:50:04,Early Repayment,Mobile,143.68.92.88,"Lake Paula, Texas, Lao People's Democratic Republic",Safari 15.1,425,2
67aaf01dfd431fecde4a0ed8,442,2020-02-24T01:31:00,Missed Payment,Desktop,79.157.182.231,"Sosachester, South Carolina, Swaziland",Safari 15.1,361,17
67aaf01dfd431fecde4a0ed9,50,2024-04-27T17:10:35,Profile Update,Tablet,211.5.196.0,"Kennethmouth, Oklahoma, Niger",Firefox 110.0,743,2
67aaf01dfd431fecde4a0eda,799,2020-05-03T13:17:09,Login,Mobile,123.140.118.105,"Coxview, New Jersey, French Southern Territories",Chrome 113.0.5678.0,408,2
67aaf01dfd431fecde4a0edb,986,2023-03-30T09:58:08,Missed Payment,Desktop,134.14.137.29,"Yoderstad, Kansas, Nigeria",Chrome 113.0.5678.0,1080,16
67aaf01dfd431fecde4a0edc,195,2021-02-14T20:45:23,Missed Payment,Tablet,19.109.145.147,"East Kimberlyton, South Carolina, Bahamas",Firefox 110.0,550,13
67aaf01dfd431fecde4a0edd,138,2023-04-08T07:40:28,Early Repayment,Mobile,108.59.68.155,"Joyton, Kentucky, Italy",Chrome 113.0.5678.0,325,7
67aaf01dfd431fecde4a0ede,72,2022-09-13T09:38:46,Early Repayment,Mobile,144.255.109.68,"Port Anna, Alabama, Uruguay",Edge 113.0,1008,7
67aaf01dfd431fecde4a0edf,715,2024-05-03T00:41:21,Profile Update,Tablet,86.98.5.150,"Kellyport, New Mexico, Tunisia",Safari 15.1,270,13
67aaf01dfd431fecde4a0ee0,638,2024-09-23T07:04:32,Early Repayment,Tablet,86.225.143.182,"East Kirstenfurt, Georgia, Colombia",Chrome 113.0.5678.0,1000,18
67aaf01dfd431fecde4a0ee1,215,2020-04-30T10:40:48,Login,Desktop,40.49.85.223,"New Theresa, Hawaii, Poland",Firefox 110.0,184,11
67aaf01dfd431fecde4a0ee2,957,2024-06-14T07:20:05,Profile Update,Tablet,50.213.241.115,"Williamston, North Dakota, Iran",Chrome 113.0.5678.0,586,5
67aaf01dfd431fecde4a0ee3,494,2021-12-30T04:00:18,Missed Payment,Mobile,130.185.94.157,"Frazierborough, Iowa, Sweden",Firefox 110.0,920,17
67aaf01dfd431fecde4a0ee4,48,2023-03-25T22:20:00,Early Repayment,Mobile,178.7.100.77,"Carlaberg, North Dakota, Oman",Firefox 110.0,475,19
67aaf01dfd431fecde4a0ee5,844,2020-07-14T06:28:15,Logout,Tablet,191.124.60.224,"Jessicaborough, Colorado, Bouvet Island (Bouvetoya)",Chrome 113.0.5678.0,329,15
67aaf01dfd431fecde4a0ee6,909,2024-04-20T21:29:56,Profile Update,Tablet,70.20.189.125,"Christopherton, Kentucky, France",Edge 113.0,574,12
67aaf01dfd431fecde4a0ee7,855,2020-11-13T05:29:36,Profile Update,Mobile,32.87.10.19,"Richardton, Virginia, Burundi",Firefox 110.0,331,19
67aaf01dfd431fecde4a0ee8,595,2021-05-23T01:56:55,Early Repayment,Tablet,165.173.21.150,"Paigefort, Massachusetts, New Zealand",Edge 113.0,151,13
67aaf01dfd431fecde4a0ee9,36,2020-08-29T19:07:11,Logout,Mobile,155.238.148.199,"Lake Kimberlymouth, New Jersey, Eritrea",Safari 15.1,562,7
67aaf01dfd431fecde4a0eea,170,2021-01-16T00:34:19,Profile Update,Mobile,103.34.60.193,"West Sherri, Maryland, Jamaica",Safari 15.1,716,7
67aaf01dfd431fecde4a0eeb,386,2021-07-27T00:31:08,Logout,Mobile,206.223.220.130,"Micheleport, North Dakota, Comoros",Firefox 110.0,99,1
67aaf01dfd431fecde4a0eec,626,2022-08-05T02:56:14,Missed Payment,Desktop,187.102.122.236,"New Jared, Vermont, Saudi Arabia",Firefox 110.0,572,13
67aaf01dfd431fecde4a0eed,214,2024-08-21T17:17:58,Missed Payment,Desktop,86.149.191.13,"West Timothy, Montana, Libyan Arab Jamahiriya",Firefox 110.0,185,1
67aaf01dfd431fecde4a0eee,789,2024-06-19T07:40:04,Login,Tablet,106.102.85.179,"West Tracieberg, Illinois, New Caledonia",Safari 15.1,596,15
67aaf01dfd431fecde4a0eef,491,2024-09-14T02:40:35,Profile Update,Desktop,211.23.154.191,"New Jeffreyland, South Dakota, Swaziland",Chrome 113.0.5678.0,584,5
67aaf01dfd431fecde4a0ef0,814,2020-01-09T20:45:49,Login,Desktop,220.18.62.187,"Lake Michael, Illinois, Luxembourg",Firefox 110.0,799,16
67aaf01dfd431fecde4a0ef1,889,2024-04-08T06:28:58,Early Repayment,Tablet,81.79.76.171,"Morganburgh, Utah, Vietnam",Firefox 110.0,741,12
67aaf01dfd431fecde4a0ef2,775,2022-12-07T14:41:03,Early Repayment,Desktop,33.127.185.152,"Port Lawrencemouth, Pennsylvania, Uganda",Safari 15.1,824,16
67aaf01dfd431fecde4a0ef3,287,2021-04-21T19:45:55,Missed Payment,Mobile,94.137.81.154,"Michaelhaven, Indiana, Philippines",Edge 113.0,593,4
67aaf01dfd431fecde4a0ef4,483,2020-12-19T17:30:07,Profile Update,Tablet,197.36.133.159,"Morrisonbury, Pennsylvania, Saint Vincent and the Grenadines",Edge 113.0,1029,1
67aaf01dfd431fecde4a0ef5,15,2021-02-14T21:27:14,Logout,Mobile,220.61.174.14,"New Christopherbury, South Dakota, Paraguay",Firefox 110.0,788,1
67aaf01dfd431fecde4a0ef6,633,2020-08-16T17:31:41,Missed Payment,Tablet,138.175.68.66,"South Reneehaven, Mississippi, Angola",Safari 15.1,639,11
67aaf01dfd431fecde4a0ef7,764,2024-03-18T17:32:50,Profile Update,Tablet,158.231.38.84,"Lake Jose, Mississippi, Taiwan",Chrome 113.0.5678.0,37,17
67aaf01dfd431fecde4a0ef8,328,2022-03-27T18:15:39,Profile Update,Desktop,163.255.245.188,"Lechester, New York, Heard Island and McDonald Islands",Safari 15.1,530,3
67aaf01dfd431fecde4a0ef9,707,2021-11-07T15:44:03,Login,Tablet,123.101.146.201,"Stacyfort, Florida, Dominican Republic",Firefox 110.0,1043,10
67aaf01dfd431fecde4a0efa,610,2021-06-14T20:23:49,Logout,Tablet,5.58.157.120,"West Ashleyland, Minnesota, Liberia",Edge 113.0,917,2
67aaf01dfd431fecde4a0efb,81,2022-08-28T16:41:01,Login,Desktop,115.84.91.88,"South Bethany, Hawaii, Tajikistan",Firefox 110.0,934,3
67aaf01dfd431fecde4a0efc,948,2020-04-29T07:26:02,Login,Mobile,64.40.145.182,"Lake Steventown, Connecticut, Niger",Chrome 113.0.5678.0,550,6
67aaf01dfd431fecde4a0efd,939,2023-03-09T12:18:41,Profile Update,Tablet,10.67.14.33,"South Johnland, South Carolina, Central African Republic",Edge 113.0,166,17
67aaf01dfd431fecde4a0efe,222,2021-07-08T03:19:16,Early Repayment,Mobile,149.224.169.155,"South Alexandria, Virginia, Hong Kong",Chrome 113.0.5678.0,287,2
67aaf01dfd431fecde4a0eff,469,2024-08-11T13:11:57,Profile Update,Tablet,156.174.225.41,"Port Codyville, Delaware, Kuwait",Firefox 110.0,613,3
67aaf01dfd431fecde4a0f00,321,2022-05-26T11:44:29,Logout,Mobile,121.73.184.127,"Lake Deantown, South Dakota, Cyprus",Chrome 113.0.5678.0,240,12
67aaf01dfd431fecde4a0f01,315,2023-05-10T08:07:48,Logout,Desktop,156.50.9.224,"Rodriguezton, Mississippi, Costa Rica",Chrome 113.0.5678.0,396,13
67aaf01dfd431fecde4a0f02,30,2021-05-22T02:54:26,Missed Payment,Mobile,171.94.228.106,"North Amy, Alabama, Antigua and Barbuda",Chrome 113.0.5678.0,1143,5
67aaf01dfd431fecde4a0f03,334,2023-11-12T18:09:23,Login,Tablet,195.84.71.119,"Jessicaton, Maine, Congo",Chrome 113.0.5678.0,45,7
67aaf01dfd431fecde4a0f04,340,2022-09-04T01:02:14,Early Repayment,Tablet,174.83.228.161,"Robertsville, Wisconsin, Aruba",Chrome 113.0.5678.0,115,2
67aaf01dfd431fecde4a0f05,9,2021-10-10T08:41:47,Logout,Tablet,38.19.149.73,"Thomasport, Idaho, Tajikistan",Chrome 113.0.5678.0,174,14
67aaf01dfd431fecde4a0f06,407,2021-04-27T08:08:21,Login,Desktop,71.22.92.169,"Williamsfort, Oregon, Saint Lucia",Chrome 113.0.5678.0,567,9
67aaf01dfd431fecde4a0f07,831,2023-09-15T07:36:34,Profile Update,Desktop,202.134.52.34,"Port Douglas, Maryland, Martinique",Chrome 113.0.5678.0,500,17
67aaf01dfd431fecde4a0f08,133,2020-06-06T10:34:14,Profile Update,Desktop,16.35.224.155,"New Edwardland, Indiana, Senegal",Edge 113.0,407,18
67aaf01dfd431fecde4a0f09,983,2022-01-03T05:01:10,Early Repayment,Mobile,3.117.93.90,"North Mark, Nebraska, Aruba",Firefox 110.0,826,16
67aaf01dfd431fecde4a0f0a,533,2021-08-21T16:08:45,Logout,Tablet,25.213.23.4,"Mitchellbury, New Hampshire, Bulgaria",Firefox 110.0,984,20
67aaf01dfd431fecde4a0f0b,47,2022-07-31T04:15:44,Missed Payment,Desktop,129.228.158.109,"Maryburgh, Massachusetts, Nepal",Chrome 113.0.5678.0,207,19
67aaf01dfd431fecde4a0f0c,287,2023-12-18T20:15:07,Logout,Desktop,155.38.53.128,"Amyhaven, Washington, Panama",Edge 113.0,560,2
67aaf01dfd431fecde4a0f0d,23,2021-03-18T21:42:33,Missed Payment,Desktop,213.199.98.125,"Calhounfort, Michigan, Uganda",Chrome 113.0.5678.0,726,19
67aaf01dfd431fecde4a0f0e,160,2020-12-20T08:53:47,Login,Mobile,160.57.107.122,"West Deborahville, Montana, Mauritius",Firefox 110.0,420,4
67aaf01dfd431fecde4a0f0f,154,2020-12-06T12:27:10,Early Repayment,Mobile,51.170.65.76,"Chandlerborough, West Virginia, Pakistan",Firefox 110.0,433,6
67aaf01dfd431fecde4a0f10,759,2021-12-22T21:55:38,Login,Desktop,110.168.100.32,"Littlechester, Louisiana, Cameroon",Firefox 110.0,1192,5
67aaf01dfd431fecde4a0f11,816,2020-01-12T15:09:10,Early Repayment,Tablet,41.50.53.72,"Johnsonfurt, Florida, Russian Federation",Safari 15.1,1141,6
67aaf01dfd431fecde4a0f12,404,2024-07-24T10:59:01,Profile Update,Tablet,165.35.123.128,"Mcgrathburgh, Nevada, Madagascar",Firefox 110.0,54,4
67aaf01dfd431fecde4a0f13,42,2022-02-03T04:08:16,Logout,Tablet,214.188.144.124,"Ryanberg, Delaware, Haiti",Firefox 110.0,292,17
67aaf01dfd431fecde4a0f14,640,2024-11-22T14:49:46,Logout,Tablet,3.143.13.200,"Claytonhaven, Georgia, Western Sahara",Safari 15.1,669,5
67aaf01dfd431fecde4a0f15,811,2021-10-27T21:44:39,Missed Payment,Mobile,128.175.78.111,"East Robertburgh, Florida, Chad",Safari 15.1,905,20
67aaf01dfd431fecde4a0f16,762,2022-04-04T12:03:19,Logout,Mobile,193.107.53.67,"North Megan, New York, Svalbard & Jan Mayen Islands",Safari 15.1,1145,19
67aaf01dfd431fecde4a0f17,522,2023-06-19T20:44:15,Early Repayment,Tablet,64.67.204.241,"Port Joshuaport, North Carolina, Jamaica",Chrome 113.0.5678.0,174,1
67aaf01dfd431fecde4a0f18,573,2024-04-28T09:39:41,Missed Payment,Desktop,214.196.109.162,"Kimport, Nevada, Bulgaria",Safari 15.1,547,10
67aaf01dfd431fecde4a0f19,768,2021-01-26T02:14:51,Missed Payment,Tablet,34.99.26.184,"Williamsside, Texas, Belarus",Firefox 110.0,290,18
67aaf01dfd431fecde4a0f1a,127,2023-02-28T13:18:20,Profile Update,Mobile,55.179.63.143,"Lake Jordan, Oregon, Saint Martin",Firefox 110.0,882,14
67aaf01dfd431fecde4a0f1b,980,2023-06-15T21:46:47,Profile Update,Desktop,51.75.151.127,"Faulknerview, California, Slovenia",Chrome 113.0.5678.0,681,14
67aaf01dfd431fecde4a0f1c,969,2022-12-16T00:28:44,Missed Payment,Tablet,168.86.163.137,"Port Brenda, Mississippi, Belgium",Safari 15.1,1019,7
67aaf01dfd431fecde4a0f1d,73,2023-11-04T08:48:58,Profile Update,Tablet,219.110.37.92,"Batesport, Kentucky, Mali",Firefox 110.0,865,1
67aaf01dfd431fecde4a0f1e,86,2021-08-13T11:49:31,Login,Tablet,60.90.111.175,"South Michaelmouth, Louisiana, Bouvet Island (Bouvetoya)",Safari 15.1,379,8
67aaf01dfd431fecde4a0f1f,402,2020-09-05T06:37:12,Login,Mobile,210.109.185.47,"Virginiastad, Washington, Cape Verde",Safari 15.1,1073,8
67aaf01dfd431fecde4a0f20,818,2020-01-18T00:01:26,Early Repayment,Mobile,194.234.72.230,"East Christopher, North Carolina, Bouvet Island (Bouvetoya)",Edge 113.0,661,14
67aaf01dfd431fecde4a0f21,266,2022-03-24T15:50:53,Missed Payment,Tablet,165.188.223.177,"Donaldport, Louisiana, Brunei Darussalam",Safari 15.1,35,20
67aaf01dfd431fecde4a0f22,141,2023-02-27T19:53:52,Logout,Tablet,7.132.171.227,"Lake Leslieborough, Arizona, British Indian Ocean Territory (Chagos Archipelago)",Edge 113.0,512,12
67aaf01dfd431fecde4a0f23,859,2023-11-23T15:35:21,Logout,Tablet,192.168.189.164,"Lake Richard, Florida, Guyana",Firefox 110.0,586,9
67aaf01dfd431fecde4a0f24,592,2024-05-18T00:46:50,Profile Update,Mobile,66.199.227.186,"New Tyler, Wisconsin, Burundi",Firefox 110.0,137,5
67aaf01dfd431fecde4a0f25,424,2020-06-25T23:11:05,Profile Update,Mobile,178.180.113.65,"New Diane, Arizona, Seychelles",Chrome 113.0.5678.0,67,10
67aaf01dfd431fecde4a0f26,104,2023-07-26T20:54:49,Early Repayment,Mobile,40.211.21.123,"Gonzalezport, Louisiana, Poland",Safari 15.1,455,12
67aaf01dfd431fecde4a0f27,458,2024-05-27T06:09:21,Missed Payment,Desktop,132.122.34.104,"South Ronald, Washington, Nepal",Safari 15.1,350,19
67aaf01dfd431fecde4a0f28,558,2021-11-20T19:33:23,Missed Payment,Tablet,93.5.145.6,"East Laurenchester, Alaska, Guatemala",Safari 15.1,1032,5
67aaf01dfd431fecde4a0f29,696,2023-05-18T21:28:57,Login,Desktop,92.103.242.99,"Martinezbury, Ohio, Brunei Darussalam",Safari 15.1,1041,8
67aaf01dfd431fecde4a0f2a,309,2021-05-12T14:42:21,Early Repayment,Tablet,154.68.184.41,"New Theodore, Connecticut, United States Minor Outlying Islands",Firefox 110.0,1145,11
67aaf01dfd431fecde4a0f2b,586,2023-10-23T06:28:32,Profile Update,Tablet,134.68.88.70,"Smithborough, Hawaii, Guyana",Safari 15.1,681,16
67aaf01dfd431fecde4a0f2c,306,2024-07-12T10:14:31,Early Repayment,Desktop,19.147.216.172,"East David, New Jersey, Togo",Chrome 113.0.5678.0,983,19
67aaf01dfd431fecde4a0f2d,817,2024-10-08T00:58:25,Login,Tablet,52.167.88.114,"Brandontown, Delaware, Solomon Islands",Safari 15.1,32,3
67aaf01dfd431fecde4a0f2e,20,2021-03-16T21:35:49,Login,Mobile,40.63.101.123,"Lake Rick, Alaska, Nepal",Firefox 110.0,666,19
67aaf01dfd431fecde4a0f2f,715,2021-06-04T07:08:40,Logout,Desktop,29.137.24.196,"Lesliemouth, Mississippi, Puerto Rico",Edge 113.0,332,15
67aaf01dfd431fecde4a0f30,250,2022-03-13T15:19:06,Missed Payment,Mobile,150.246.218.104,"Lake John, Ohio, Malaysia",Firefox 110.0,521,3
